xflr5 v6.61

Project Wing
T1-10.0 m/s-Panel-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,   0.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   0.215252
Cy    = ,   0.000000
Cd=,   0.001470,ICd=,    0.001470,PCd=,    0.000000
Cl   = ,2.72552e-16
Cm   =,   -0.350077
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,    8.579703, YCP=,   -0.000000, ZCP=,    0.881169 
XNP=,    0.000000
Bending =, 14196.479564

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
  -23.8795,   2.2299, -2.411, 0.091466, 0.000000, 0.003852,-0.644806,-0.026139, 0.0000, 0.0000, 0.5140, 0.0000
  -23.6977,   2.2692, -1.743, 0.147056, 0.000000, 0.004474,-0.949563,-0.042072, 0.0000, 0.0000, 0.5333, 0.2112
  -23.3357,   2.3476, -1.193, 0.188681, 0.000000, 0.003930,-1.130796,-0.049614, 0.0000, 0.0000, 0.5171, 2.6928
  -22.7960,   2.4644, -0.826, 0.215216, 0.000000, 0.003103,-1.211410,-0.054939, 0.0000, 0.0000, 0.5081,13.1518
  -22.0828,   2.6189, -0.599, 0.230782, 0.000000, 0.002411,-1.198667,-0.057965, 0.0000, 0.0000, 0.5028,41.8346
  -21.2015,   2.8097, -0.461, 0.238943, 0.000000, 0.001921,-1.125096,-0.059556, 0.0000, 0.0000, 0.5003,103.9074
  -20.1589,   3.0354, -0.380, 0.242301, 0.000000, 0.001606,-1.019303,-0.060367, 0.0000, 0.0000, 0.5000,219.5739
  -18.9629,   3.2943, -0.336, 0.242575, 0.000000, 0.001423,-0.900841,-0.060779, 0.0000, 0.0000, 0.5015,414.0139
  -17.6226,   3.5845, -0.317, 0.240820, 0.000000, 0.001331,-0.781600,-0.060983, 0.0000, 0.0000, 0.5043,717.1099
  -16.1481,   3.9038, -0.313, 0.237654, 0.000000, 0.001298,-0.668227,-0.061077, 0.0000, 0.0000, 0.5084,1162.8845
  -14.5508,   4.2496, -0.320, 0.233420, 0.000000, 0.001303,-0.564078,-0.061108, 0.0000, 0.0000, 0.5136,1788.5702
  -12.8427,   4.6194, -0.334, 0.228285, 0.000000, 0.001331,-0.470518,-0.061104, 0.0000, 0.0000, 0.5200,2633.2621
  -11.0368,   5.0104, -0.353, 0.222301, 0.000000, 0.001370,-0.387774,-0.061078, 0.0000, 0.0000, 0.5278,3736.1367
   -9.1470,   5.4196, -0.375, 0.215426, 0.000000, 0.001411,-0.315475,-0.061047, 0.0000, 0.0000, 0.5373,5134.2589
   -7.1875,   5.8438, -0.398, 0.207528, 0.000000, 0.001441,-0.252972,-0.061035, 0.0000, 0.0000, 0.5491,6860.0316
   -5.1734,   6.2799, -0.416, 0.198364, 0.000000, 0.001442,-0.199554,-0.061090, 0.0000, 0.0000, 0.5646,8938.3621
   -3.1199,   6.7245, -0.417, 0.187521, 0.000000, 0.001364,-0.154647,-0.061339, 0.0000, 0.0000, 0.5860,11383.6268
   -1.0426,   7.1743, -0.331, 0.174316, 0.000000, 0.001009,-0.118151,-0.062129, 0.0000, 0.0000, 0.6185,14196.4796
    1.0426,   7.1743, -0.331, 0.174316, 0.000000, 0.001009,-0.118151,-0.062129, 0.0000, 0.0000, 0.6185,14196.4796
    3.1199,   6.7245, -0.417, 0.187521, 0.000000, 0.001364,-0.154647,-0.061339, 0.0000, 0.0000, 0.5860,11383.6268
    5.1734,   6.2799, -0.416, 0.198364, 0.000000, 0.001442,-0.199554,-0.061090, 0.0000, 0.0000, 0.5646,8938.3621
    7.1875,   5.8438, -0.398, 0.207528, 0.000000, 0.001441,-0.252972,-0.061035, 0.0000, 0.0000, 0.5491,6860.0316
    9.1470,   5.4196, -0.375, 0.215426, 0.000000, 0.001411,-0.315475,-0.061047, 0.0000, 0.0000, 0.5373,5134.2589
   11.0368,   5.0104, -0.353, 0.222301, 0.000000, 0.001370,-0.387774,-0.061078, 0.0000, 0.0000, 0.5278,3736.1367
   12.8427,   4.6194, -0.334, 0.228285, 0.000000, 0.001331,-0.470518,-0.061104, 0.0000, 0.0000, 0.5200,2633.2621
   14.5508,   4.2496, -0.320, 0.233420, 0.000000, 0.001303,-0.564078,-0.061108, 0.0000, 0.0000, 0.5136,1788.5702
   16.1481,   3.9038, -0.313, 0.237654, 0.000000, 0.001298,-0.668227,-0.061077, 0.0000, 0.0000, 0.5084,1162.8845
   17.6226,   3.5845, -0.317, 0.240820, 0.000000, 0.001331,-0.781600,-0.060983, 0.0000, 0.0000, 0.5043,717.1099
   18.9629,   3.2943, -0.336, 0.242575, 0.000000, 0.001423,-0.900841,-0.060779, 0.0000, 0.0000, 0.5015,414.0139
   20.1589,   3.0354, -0.380, 0.242301, 0.000000, 0.001606,-1.019303,-0.060367, 0.0000, 0.0000, 0.5000,219.5739
   21.2015,   2.8097, -0.461, 0.238943, 0.000000, 0.001921,-1.125096,-0.059556, 0.0000, 0.0000, 0.5003,103.9074
   22.0828,   2.6189, -0.599, 0.230782, 0.000000, 0.002411,-1.198667,-0.057965, 0.0000, 0.0000, 0.5028,41.8346
   22.7960,   2.4644, -0.826, 0.215216, 0.000000, 0.003103,-1.211410,-0.054939, 0.0000, 0.0000, 0.5081,13.1518
   23.3357,   2.3476, -1.193, 0.188681, 0.000000, 0.003930,-1.130796,-0.049614, 0.0000, 0.0000, 0.5171, 2.6928
   23.6977,   2.2692, -1.743, 0.147056, 0.000000, 0.004474,-0.949563,-0.042072, 0.0000, 0.0000, 0.5333, 0.2112
   23.8795,   2.2299, -2.411, 0.091466, 0.000000, 0.003852,-0.644806,-0.026139, 0.0000, 0.0000, 0.5140, 0.0000


Main Wing Cp Coefficients
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp
 707,   1.393e+01,   1.895e+01,   7.009e-01,       0.210,      -0.108,       0.972,   7.323e-02,      0.1885
Strip 30
 708,   1.434e+01,   2.015e+01,   7.388e-01,      -0.004,       0.038,      -0.999,   5.800e-02,      0.2177
 709,   1.424e+01,   2.015e+01,   7.385e-01,       0.006,       0.035,      -0.999,   1.700e-01,      0.2081
 710,   1.404e+01,   2.015e+01,   7.336e-01,       0.037,       0.023,      -0.999,   2.706e-01,      0.1867
 711,   1.377e+01,   2.015e+01,   7.172e-01,       0.076,       0.008,      -0.997,   3.535e-01,      0.1454
 712,   1.343e+01,   2.015e+01,   6.835e-01,       0.118,      -0.008,      -0.993,   4.136e-01,      0.0643
 713,   1.305e+01,   2.015e+01,   6.388e-01,       0.116,      -0.008,      -0.993,   4.438e-01,     -0.0697
 714,   1.265e+01,   2.015e+01,   6.061e-01,       0.050,       0.023,      -0.998,   4.412e-01,     -0.1799
 715,   1.227e+01,   2.015e+01,   5.989e-01,      -0.014,       0.054,      -0.998,   4.108e-01,     -0.2004
 716,   1.193e+01,   2.015e+01,   6.118e-01,      -0.066,       0.080,      -0.995,   3.539e-01,     -0.1802
 717,   1.166e+01,   2.015e+01,   6.371e-01,      -0.122,       0.109,      -0.986,   2.736e-01,     -0.1554
 718,   1.146e+01,   2.015e+01,   6.701e-01,      -0.229,       0.167,      -0.959,   1.767e-01,     -0.1787
 719,   1.136e+01,   2.015e+01,   7.147e-01,      -0.663,       0.396,      -0.636,   8.997e-02,      0.3810
 720,   1.136e+01,   2.014e+01,   7.789e-01,      -0.750,       0.403,       0.525,   1.124e-01,      0.4219
 721,   1.146e+01,   2.014e+01,   8.461e-01,      -0.358,       0.171,       0.918,   1.860e-01,     -0.4352
 722,   1.166e+01,   2.014e+01,   8.967e-01,      -0.170,       0.067,       0.983,   2.755e-01,     -0.4724
 723,   1.193e+01,   2.014e+01,   9.319e-01,      -0.090,       0.024,       0.996,   3.541e-01,     -0.4258
 724,   1.227e+01,   2.014e+01,   9.524e-01,      -0.034,      -0.004,       0.999,   4.105e-01,     -0.4071
 725,   1.265e+01,   2.014e+01,   9.556e-01,       0.015,      -0.028,       0.999,   4.403e-01,     -0.3905
 726,   1.305e+01,   2.014e+01,   9.384e-01,       0.072,      -0.054,       0.996,   4.416e-01,     -0.3468
 727,   1.343e+01,   2.014e+01,   9.014e-01,       0.123,      -0.076,       0.989,   4.140e-01,     -0.2573
 728,   1.377e+01,   2.014e+01,   8.538e-01,       0.156,      -0.089,       0.984,   3.575e-01,     -0.1545
 729,   1.404e+01,   2.014e+01,   8.067e-01,       0.182,      -0.098,       0.978,   2.758e-01,     -0.0583
 730,   1.424e+01,   2.014e+01,   7.671e-01,       0.221,      -0.112,       0.969,   1.751e-01,      0.0937
 731,   1.434e+01,   2.015e+01,   7.443e-01,       0.210,      -0.108,       0.972,   5.954e-02,      0.1892
Strip 31
 732,   1.470e+01,   2.119e+01,   7.770e-01,      -0.004,       0.038,      -0.999,   4.613e-02,      0.2182
 733,   1.461e+01,   2.119e+01,   7.767e-01,       0.006,       0.035,      -0.999,   1.353e-01,      0.2084
 734,   1.443e+01,   2.119e+01,   7.722e-01,       0.037,       0.023,      -0.999,   2.153e-01,      0.1865
 735,   1.417e+01,   2.119e+01,   7.570e-01,       0.076,       0.008,      -0.997,   2.813e-01,      0.1449
 736,   1.386e+01,   2.119e+01,   7.258e-01,       0.118,      -0.008,      -0.993,   3.290e-01,      0.0636
 737,   1.351e+01,   2.119e+01,   6.845e-01,       0.116,      -0.008,      -0.993,   3.531e-01,     -0.0705
 738,   1.314e+01,   2.119e+01,   6.542e-01,       0.050,       0.023,      -0.998,   3.510e-01,     -0.1810
 739,   1.279e+01,   2.119e+01,   6.475e-01,      -0.014,       0.054,      -0.998,   3.268e-01,     -0.2017
 740,   1.248e+01,   2.119e+01,   6.595e-01,      -0.066,       0.080,      -0.995,   2.815e-01,     -0.1814
 741,   1.222e+01,   2.119e+01,   6.829e-01,      -0.122,       0.109,      -0.986,   2.176e-01,     -0.1567
 742,   1.204e+01,   2.119e+01,   7.134e-01,      -0.229,       0.167,      -0.959,   1.405e-01,     -0.1805
 743,   1.194e+01,   2.119e+01,   7.547e-01,      -0.663,       0.396,      -0.635,   7.152e-02,      0.3801
 744,   1.194e+01,   2.119e+01,   8.141e-01,      -0.749,       0.402,       0.526,   8.947e-02,      0.4218
 745,   1.204e+01,   2.118e+01,   8.763e-01,      -0.358,       0.171,       0.918,   1.480e-01,     -0.4333
 746,   1.222e+01,   2.118e+01,   9.231e-01,      -0.170,       0.067,       0.983,   2.192e-01,     -0.4704
 747,   1.248e+01,   2.118e+01,   9.557e-01,      -0.090,       0.024,       0.996,   2.817e-01,     -0.4235
 748,   1.279e+01,   2.118e+01,   9.747e-01,      -0.034,      -0.004,       0.999,   3.266e-01,     -0.4043
 749,   1.314e+01,   2.118e+01,   9.777e-01,       0.015,      -0.028,       0.999,   3.502e-01,     -0.3872
 750,   1.351e+01,   2.118e+01,   9.617e-01,       0.072,      -0.054,       0.996,   3.512e-01,     -0.3433
 751,   1.386e+01,   2.118e+01,   9.275e-01,       0.123,      -0.076,       0.989,   3.293e-01,     -0.2540
 752,   1.417e+01,   2.118e+01,   8.835e-01,       0.156,      -0.089,       0.984,   2.843e-01,     -0.1515
 753,   1.443e+01,   2.119e+01,   8.398e-01,       0.182,      -0.098,       0.978,   2.193e-01,     -0.0558
 754,   1.461e+01,   2.119e+01,   8.032e-01,       0.221,      -0.112,       0.969,   1.392e-01,      0.0957
 755,   1.470e+01,   2.119e+01,   7.821e-01,       0.210,      -0.108,       0.972,   4.735e-02,      0.1908
Strip 32
 756,   1.501e+01,   2.207e+01,   8.093e-01,      -0.004,       0.038,      -0.999,   3.564e-02,      0.2192
 757,   1.492e+01,   2.207e+01,   8.090e-01,       0.006,       0.035,      -0.999,   1.045e-01,      0.2090
 758,   1.475e+01,   2.207e+01,   8.048e-01,       0.037,       0.023,      -0.999,   1.663e-01,      0.1866
 759,   1.451e+01,   2.207e+01,   7.906e-01,       0.076,       0.008,      -0.997,   2.173e-01,      0.1445
 760,   1.422e+01,   2.207e+01,   7.616e-01,       0.118,      -0.008,      -0.993,   2.542e-01,      0.0628
 761,   1.389e+01,   2.207e+01,   7.231e-01,       0.116,      -0.008,      -0.993,   2.728e-01,     -0.0719
 762,   1.355e+01,   2.207e+01,   6.948e-01,       0.050,       0.023,      -0.998,   2.711e-01,     -0.1831
 763,   1.323e+01,   2.207e+01,   6.886e-01,      -0.014,       0.054,      -0.998,   2.525e-01,     -0.2046
 764,   1.293e+01,   2.207e+01,   6.998e-01,      -0.066,       0.080,      -0.995,   2.174e-01,     -0.1850
 765,   1.269e+01,   2.207e+01,   7.216e-01,      -0.122,       0.109,      -0.986,   1.681e-01,     -0.1610
 766,   1.252e+01,   2.207e+01,   7.500e-01,      -0.229,       0.167,      -0.959,   1.085e-01,     -0.1874
 767,   1.244e+01,   2.207e+01,   7.885e-01,      -0.664,       0.396,      -0.634,   5.521e-02,      0.3737
 768,   1.244e+01,   2.207e+01,   8.438e-01,      -0.749,       0.402,       0.527,   6.916e-02,      0.4254
 769,   1.252e+01,   2.207e+01,   9.018e-01,      -0.357,       0.171,       0.918,   1.144e-01,     -0.4260
 770,   1.269e+01,   2.206e+01,   9.455e-01,      -0.170,       0.067,       0.983,   1.694e-01,     -0.4643
 771,   1.293e+01,   2.206e+01,   9.758e-01,      -0.090,       0.024,       0.996,   2.177e-01,     -0.4174
 772,   1.323e+01,   2.206e+01,   9.935e-01,      -0.034,      -0.004,       0.999,   2.523e-01,     -0.3974
 773,   1.355e+01,   2.206e+01,   9.963e-01,       0.015,      -0.028,       0.999,   2.705e-01,     -0.3793
 774,   1.389e+01,   2.206e+01,   9.815e-01,       0.072,      -0.054,       0.996,   2.713e-01,     -0.3349
 775,   1.422e+01,   2.206e+01,   9.496e-01,       0.123,      -0.076,       0.989,   2.543e-01,     -0.2460
 776,   1.451e+01,   2.207e+01,   9.085e-01,       0.156,      -0.089,       0.984,   2.196e-01,     -0.1447
 777,   1.475e+01,   2.207e+01,   8.678e-01,       0.182,      -0.098,       0.978,   1.694e-01,     -0.0504
 778,   1.492e+01,   2.207e+01,   8.337e-01,       0.221,      -0.112,       0.969,   1.075e-01,      0.0994
 779,   1.501e+01,   2.207e+01,   8.140e-01,       0.210,      -0.108,       0.972,   3.657e-02,      0.1936
Strip 33
 780,   1.526e+01,   2.278e+01,   8.354e-01,      -0.004,       0.038,      -0.999,   2.635e-02,      0.2200
 781,   1.518e+01,   2.278e+01,   8.352e-01,       0.006,       0.035,      -0.999,   7.726e-02,      0.2092
 782,   1.502e+01,   2.278e+01,   8.312e-01,       0.037,       0.023,      -0.999,   1.230e-01,      0.1861
 783,   1.479e+01,   2.278e+01,   8.179e-01,       0.076,       0.008,      -0.997,   1.607e-01,      0.1442
 784,   1.452e+01,   2.278e+01,   7.905e-01,       0.118,      -0.008,      -0.993,   1.880e-01,      0.0630
 785,   1.421e+01,   2.278e+01,   7.543e-01,       0.116,      -0.008,      -0.993,   2.017e-01,     -0.0717
 786,   1.389e+01,   2.278e+01,   7.277e-01,       0.050,       0.023,      -0.998,   2.005e-01,     -0.1844
 787,   1.358e+01,   2.278e+01,   7.218e-01,      -0.014,       0.054,      -0.998,   1.867e-01,     -0.2084
 788,   1.330e+01,   2.278e+01,   7.324e-01,      -0.066,       0.080,      -0.995,   1.608e-01,     -0.1912
 789,   1.308e+01,   2.278e+01,   7.529e-01,      -0.123,       0.109,      -0.986,   1.243e-01,     -0.1694
 790,   1.292e+01,   2.278e+01,   7.796e-01,      -0.230,       0.167,      -0.959,   8.019e-02,     -0.2015
 791,   1.284e+01,   2.278e+01,   8.159e-01,      -0.664,       0.397,      -0.634,   4.079e-02,      0.3597
 792,   1.284e+01,   2.278e+01,   8.679e-01,      -0.748,       0.402,       0.528,   5.117e-02,      0.4321
 793,   1.292e+01,   2.278e+01,   9.225e-01,      -0.357,       0.171,       0.918,   8.465e-02,     -0.4132
 794,   1.308e+01,   2.278e+01,   9.636e-01,      -0.170,       0.067,       0.983,   1.253e-01,     -0.4531
 795,   1.330e+01,   2.278e+01,   9.921e-01,      -0.090,       0.024,       0.996,   1.610e-01,     -0.4054
 796,   1.358e+01,   2.278e+01,   1.009e+00,      -0.034,      -0.004,       0.999,   1.866e-01,     -0.3828
 797,   1.389e+01,   2.278e+01,   1.011e+00,       0.015,      -0.028,       0.999,   2.000e-01,     -0.3617
 798,   1.421e+01,   2.278e+01,   9.974e-01,       0.072,      -0.054,       0.996,   2.006e-01,     -0.3161
 799,   1.452e+01,   2.278e+01,   9.674e-01,       0.123,      -0.076,       0.989,   1.880e-01,     -0.2289
 800,   1.479e+01,   2.278e+01,   9.288e-01,       0.156,      -0.089,       0.984,   1.624e-01,     -0.1311
 801,   1.502e+01,   2.278e+01,   8.905e-01,       0.182,      -0.098,       0.978,   1.252e-01,     -0.0409
 802,   1.518e+01,   2.278e+01,   8.584e-01,       0.221,      -0.112,       0.969,   7.949e-02,      0.1053
 803,   1.526e+01,   2.278e+01,   8.399e-01,       0.210,      -0.108,       0.972,   2.704e-02,      0.1975
Strip 34
 804,   1.545e+01,   2.332e+01,   8.552e-01,      -0.004,       0.038,      -0.999,   1.807e-02,      0.2150
 805,   1.537e+01,   2.332e+01,   8.549e-01,       0.006,       0.035,      -0.999,   5.297e-02,      0.2029
 806,   1.522e+01,   2.332e+01,   8.512e-01,       0.037,       0.023,      -0.999,   8.433e-02,      0.1791
 807,   1.500e+01,   2.332e+01,   8.385e-01,       0.076,       0.008,      -0.997,   1.102e-01,      0.1399
 808,   1.474e+01,   2.332e+01,   8.124e-01,       0.118,      -0.008,      -0.993,   1.289e-01,      0.0640
 809,   1.444e+01,   2.332e+01,   7.779e-01,       0.116,      -0.008,      -0.993,   1.383e-01,     -0.0656
 810,   1.414e+01,   2.332e+01,   7.526e-01,       0.050,       0.023,      -0.998,   1.375e-01,     -0.1771
 811,   1.385e+01,   2.332e+01,   7.470e-01,      -0.014,       0.054,      -0.998,   1.280e-01,     -0.2066
 812,   1.358e+01,   2.332e+01,   7.570e-01,      -0.066,       0.080,      -0.995,   1.102e-01,     -0.1980
 813,   1.337e+01,   2.332e+01,   7.766e-01,      -0.123,       0.109,      -0.986,   8.519e-02,     -0.1838
 814,   1.322e+01,   2.332e+01,   8.021e-01,      -0.230,       0.167,      -0.959,   5.497e-02,     -0.2267
 815,   1.314e+01,   2.332e+01,   8.366e-01,      -0.664,       0.397,      -0.633,   2.795e-02,      0.3337
 816,   1.314e+01,   2.332e+01,   8.861e-01,      -0.748,       0.402,       0.529,   3.510e-02,      0.4359
 817,   1.322e+01,   2.332e+01,   9.381e-01,      -0.357,       0.171,       0.918,   5.806e-02,     -0.3987
 818,   1.337e+01,   2.332e+01,   9.773e-01,      -0.170,       0.067,       0.983,   8.591e-02,     -0.4365
 819,   1.358e+01,   2.331e+01,   1.004e+00,      -0.090,       0.024,       0.996,   1.104e-01,     -0.3826
 820,   1.385e+01,   2.331e+01,   1.020e+00,      -0.034,      -0.004,       0.999,   1.279e-01,     -0.3508
 821,   1.414e+01,   2.331e+01,   1.023e+00,       0.015,      -0.028,       0.999,   1.372e-01,     -0.3237
 822,   1.444e+01,   2.331e+01,   1.009e+00,       0.072,      -0.054,       0.996,   1.375e-01,     -0.2790
 823,   1.474e+01,   2.332e+01,   9.809e-01,       0.123,      -0.076,       0.989,   1.289e-01,     -0.1987
 824,   1.500e+01,   2.332e+01,   9.441e-01,       0.156,      -0.089,       0.984,   1.113e-01,     -0.1107
 825,   1.522e+01,   2.332e+01,   9.077e-01,       0.182,      -0.098,       0.978,   8.586e-02,     -0.0302
 826,   1.537e+01,   2.332e+01,   8.771e-01,       0.221,      -0.112,       0.969,   5.449e-02,      0.1088
 827,   1.545e+01,   2.332e+01,   8.594e-01,       0.210,      -0.108,       0.972,   1.854e-02,      0.1973
Strip 35
 828,   1.557e+01,   2.368e+01,   8.685e-01,      -0.004,       0.038,      -0.999,   1.053e-02,      0.1857
 829,   1.550e+01,   2.368e+01,   8.682e-01,       0.006,       0.035,      -0.999,   3.088e-02,      0.1705
 830,   1.535e+01,   2.368e+01,   8.646e-01,       0.037,       0.023,      -0.999,   4.916e-02,      0.1466
 831,   1.514e+01,   2.368e+01,   8.523e-01,       0.076,       0.008,      -0.997,   6.423e-02,      0.1171
 832,   1.489e+01,   2.368e+01,   8.271e-01,       0.118,      -0.008,      -0.993,   7.516e-02,      0.0575
 833,   1.460e+01,   2.368e+01,   7.938e-01,       0.116,      -0.008,      -0.993,   8.065e-02,     -0.0537
 834,   1.431e+01,   2.369e+01,   7.693e-01,       0.050,       0.023,      -0.998,   8.015e-02,     -0.1521
 835,   1.403e+01,   2.369e+01,   7.639e-01,      -0.014,       0.054,      -0.998,   7.461e-02,     -0.1818
 836,   1.377e+01,   2.369e+01,   7.736e-01,      -0.066,       0.080,      -0.995,   6.425e-02,     -0.1886
 837,   1.356e+01,   2.368e+01,   7.925e-01,      -0.123,       0.109,      -0.986,   4.965e-02,     -0.1999
 838,   1.342e+01,   2.368e+01,   8.171e-01,      -0.230,       0.167,      -0.959,   3.203e-02,     -0.2732
 839,   1.334e+01,   2.368e+01,   8.504e-01,      -0.665,       0.397,      -0.633,   1.629e-02,      0.2760
 840,   1.334e+01,   2.368e+01,   8.984e-01,      -0.748,       0.401,       0.529,   2.047e-02,      0.4032
 841,   1.342e+01,   2.368e+01,   9.486e-01,      -0.357,       0.171,       0.918,   3.386e-02,     -0.3968
 842,   1.356e+01,   2.368e+01,   9.864e-01,      -0.170,       0.067,       0.983,   5.009e-02,     -0.4069
 843,   1.377e+01,   2.368e+01,   1.013e+00,      -0.090,       0.024,       0.996,   6.435e-02,     -0.3291
 844,   1.403e+01,   2.368e+01,   1.028e+00,      -0.034,      -0.004,       0.999,   7.457e-02,     -0.2860
 845,   1.431e+01,   2.368e+01,   1.030e+00,       0.015,      -0.028,       0.999,   7.995e-02,     -0.2600
 846,   1.460e+01,   2.368e+01,   1.018e+00,       0.072,      -0.054,       0.996,   8.016e-02,     -0.2249
 847,   1.489e+01,   2.368e+01,   9.900e-01,       0.123,      -0.076,       0.989,   7.514e-02,     -0.1621
 848,   1.514e+01,   2.368e+01,   9.544e-01,       0.156,      -0.089,       0.984,   6.488e-02,     -0.0961
 849,   1.535e+01,   2.368e+01,   9.192e-01,       0.182,      -0.098,       0.978,   5.004e-02,     -0.0374
 850,   1.550e+01,   2.368e+01,   8.896e-01,       0.221,      -0.112,       0.969,   3.176e-02,      0.0871
 851,   1.557e+01,   2.368e+01,   8.725e-01,       0.210,      -0.108,       0.972,   1.080e-02,      0.1695
Strip 36
 852,   1.564e+01,   2.386e+01,   8.751e-01,      -0.004,       0.038,      -0.999,   3.459e-03,      0.1281
 853,   1.556e+01,   2.386e+01,   8.749e-01,       0.006,       0.035,      -0.999,   1.014e-02,      0.1037
 854,   1.542e+01,   2.386e+01,   8.713e-01,       0.037,       0.023,      -0.999,   1.614e-02,      0.0762
 855,   1.521e+01,   2.386e+01,   8.592e-01,       0.076,       0.008,      -0.997,   2.109e-02,      0.0622
 856,   1.496e+01,   2.386e+01,   8.345e-01,       0.118,      -0.008,      -0.993,   2.468e-02,      0.0280
 857,   1.468e+01,   2.387e+01,   8.017e-01,       0.116,      -0.008,      -0.993,   2.649e-02,     -0.0475
 858,   1.440e+01,   2.387e+01,   7.777e-01,       0.050,       0.023,      -0.998,   2.632e-02,     -0.1176
 859,   1.412e+01,   2.387e+01,   7.724e-01,      -0.014,       0.054,      -0.998,   2.450e-02,     -0.1392
 860,   1.387e+01,   2.387e+01,   7.819e-01,      -0.066,       0.080,      -0.995,   2.110e-02,     -0.1470
 861,   1.366e+01,   2.387e+01,   8.004e-01,      -0.123,       0.109,      -0.986,   1.630e-02,     -0.1705
 862,   1.352e+01,   2.387e+01,   8.247e-01,      -0.230,       0.167,      -0.959,   1.052e-02,     -0.2795
 863,   1.344e+01,   2.386e+01,   8.574e-01,      -0.665,       0.397,      -0.633,   5.348e-03,      0.2441
 864,   1.344e+01,   2.386e+01,   9.045e-01,      -0.748,       0.401,       0.529,   6.723e-03,      0.3594
 865,   1.352e+01,   2.386e+01,   9.539e-01,      -0.357,       0.171,       0.918,   1.112e-02,     -0.3670
 866,   1.366e+01,   2.386e+01,   9.911e-01,      -0.170,       0.067,       0.983,   1.645e-02,     -0.3245
 867,   1.387e+01,   2.386e+01,   1.017e+00,      -0.090,       0.024,       0.996,   2.113e-02,     -0.2473
 868,   1.412e+01,   2.386e+01,   1.032e+00,      -0.034,      -0.004,       0.999,   2.449e-02,     -0.2143
 869,   1.440e+01,   2.386e+01,   1.034e+00,       0.015,      -0.028,       0.999,   2.625e-02,     -0.1940
 870,   1.468e+01,   2.386e+01,   1.022e+00,       0.072,      -0.054,       0.996,   2.632e-02,     -0.1647
 871,   1.496e+01,   2.386e+01,   9.945e-01,       0.123,      -0.076,       0.989,   2.467e-02,     -0.1144
 872,   1.521e+01,   2.386e+01,   9.596e-01,       0.156,      -0.089,       0.984,   2.130e-02,     -0.0673
 873,   1.542e+01,   2.386e+01,   9.249e-01,       0.182,      -0.098,       0.978,   1.643e-02,     -0.0337
 874,   1.556e+01,   2.386e+01,   8.959e-01,       0.221,      -0.112,       0.969,   1.043e-02,      0.0606
 875,   1.564e+01,   2.386e+01,   8.791e-01,       0.210,      -0.108,       0.972,   3.547e-03,      0.1255










